Name,Count
MERULLA,103
BRANCACCIO,550
MOLLEY,227
WHIPP,967
SIMENSON,384
KINGCADE,384
HERRERA,192711
ERDELY,312
LEMEN,1270
CHINO,1778
GASCHO,360
DENIHAN,158
DURSKI,182
SHELANDER,236
BEIGH,192
BRUHNKE,127
BEDNARSKI,1455
GALLINGER,403
NEISZ,149
PIPKINS,2146
CUDMORE,639
SHAHZAD,1026
ALTSTADT,271
TRANCHITELLA,118
SAUCIER,6489
SCHOMBERG,365
KOHLMANN,673
BOTSON,126
CUNEO,2244
MILANES,1001
TRUSKOLASKI,150
HERMRECK,331
KONOVALOV,184
SPAMAN,125
KAPALKA,133
OTTESEN,741
TJONG,152
MOCARSKI,494
KNETZER,153
BUTTRESS,160
DARJI,762
HERCHENRODER,128
DALMAN,746
RAFFLER,113
SQUADRITO,357
SACRAMENTO,719
MCENEANEY,343
FAVORS,4295
FRANZO,158
ROEDERSHEIMER,127
BLANAR,195
FURNESS,2198
EGERSON,138
BRDA,123
MAROWITZ,113
CHOE,7776
RESHA,200
MAHESH,488
BITSOIE,108
WOZNIAK,8526
AILES,567
PAULUCCI,124
PICKLESIMER,1355
SIGLIN,495
MCCUIN,713
DRANOFF,137
FICKETT,863
REVALEE,187
PLAXICO,176
ROCCIA,260
KLOEPPING,327
FIRME,202
KEPAA,100
PAOLONE,245
THRUN,557
SCHNIERS,169
MANGROBANG,189
VOLBRECHT,306
LANDINI,443
BROCKAMP,131
ISAAK,1403
GARING,379
CONWRIGHT,141
SHEMER,114
DAVITT,959
MCNICOL,689
SACCARDI,117
LICKING,163
MESTEMAKER,126
CONNEELY,403
KILLEA,105
WERSAL,321
BONSER,914
DEPAZ,4137
EISENBACHER,148
PARSLOW,562
WEISSENFLUH,180
ANTANAITIS,100
GOSIER,340
KNEESKERN,147
HOOGERHYDE,377
REINART,286
POSTIER,282
DUELL,2451
MUNSON,17745
LESMEISTER,814
ROBICHAUD,3126
ARTHURTON,200
LANDAICHE,132
REYESVASQUEZ,111
DUQUESNE,114
ZWIRN,297
AJMAL,224
RIPPERDA,216
ROUSSEY,285
KUWADA,167
ESCOLERO,313
YOCUM,6504
STAGGE,140
MISCHEL,524
KRAATZ,1028
FRANSEN,1756
ERBAUGH,319
ROMMELFANGER,147
SURESHKUMAR,189
TERMINE,507
RUMP,783
HELLMUND,123
GEORGAKOPOULOS,272
HALVORSEN,3500
BILLETER,488
LARCHE,310
MENDONCA,3654
LAUVER,1698
LUNDMARK,666
STALLSWORTH,413
ALBAREZ,777
RUMPKE,220
HIRALES,197
ALVAREZRODRIGU,156
MUHM,147
DUHR,268
BENAGE,153
CANDITO,277
PENSINGER,239
SHEINBAUM,116
HERNANDEZROJAS,156
DISHONG,641
STAEBELL,413
CHRISTNER,3441
NISONGER,208
HISSOM,277
DOOMAN,106
MONEYHAM,123
BRUZEWSKI,102
THINGELSTAD,117
TAVES,471
DEBOWSKI,142
PANDOLFO,830
TIMLER,220
KIPHART,157
HASENAUER,506
MUNDSCHAU,102
IZUMI,648
COLDREN,1040
ZENZ,618
GROAH,239
PANETTA,1635
LEHOSKY,101
PATCHIN,730
ARMSTONG,196
WOODERSON,269
RUITER,638
SEROBYAN,119
MOYNIER,120
SCHWENGER,201
DANTZ,105
GARRITSON,145
BRUCKBAUER,161
ADADE,141
GINYARD,1075
ALLEMAN,4318
ROGE,256
TURNBOUGH,1215
HULLER,293
TENNISON,3169
UZZLE,735
TROCHEZ,988
BLACKBIRD,475
JUNGWIRTH,839
ARVIA,134
BASCLE,231
PERALEZ,2243
OMANS,351
ROMANELLO,759
RODEBUSH,200
GEAKE,124
EHART,244
KAVERMAN,138
CHIARAVALLE,276
PROCIDA,409
WINNICKI,407
SAULINO,294
SEYLER,2102
COVARRUVIAS,162
LAVECCHIA,632
HEISLEY,146
BARFIELD,13165
INCANDELA,240
LIPINSKI,3615
WAITZ,106
TOAY,146
CASTAN,226
SRONCE,259
LOFTEN,411
STIBER,146
KUZMIC,218
SHOTO,159
JORAN,138
LENGKEEK,122
KANTE,524
STERKENBURG,121
HANKO,678
QUINTARD,123
GRATTA,168
TOMPLAIT,174
SCHACHTE,195
PRAZUCH,121
OBENHAUS,271
FLAHART,138
WHALE,297
RIGGANS,313
MANHEIMER,386
LINDERHOLM,152
RIHN,488
CURETON,4437
KRUPIN,115
LEMERISE,291
ARCHINAL,156
LOUSBERG,112
MANTEY,633
ROEDIG,114
KOONTS,324
BARRAGAN,23176
HOLIEN,264
WADDLES,363
BALLIETT,355
MUNNA,114
HILTIBIDAL,105
TURICK,175
SELTER,219
UMSTATTD,188
SIEMS,1304
BOYKINS,4105
FRIEDMEYER,143
POLICARE,113
VANDEVELDE,1019
BUTZKE,315
LORONA,369
SCHNEBELEN,145
RAMIREZVEGA,103
ZAFAR,1859
GOTTSCHLING,304
ZANGRILLI,299
BOLOGNESE,380
DULISSE,214
SHEHORN,504
KUHLMEY,125
PUCCINI,526
ZAVITZ,269
VAHID,109
DINSLAGE,143
ADEWUNMI,210
GLICKSTEIN,322
ANGONA,118
CHARCAS,139
CHHEDA,287
LAPAUGH,109
SECKLER,399
BOOR,1165
KRONK,730
EFIRD,1786
MORANO,3910
SPANI,107
LEBORGNE,179
TYCER,103
QUIRAM,462
DRAVIS,321
GENEREAUX,163
SCHMECHEL,295
TRIVIGNO,136
HOLLENBECK,6043
ZELECHOWSKI,176
INNOCENTI,535
LEGGETT,12977
BAWOL,150
POSTA,256
REDLING,300
VITTAL,186
PATRONE,728
MONTEJO,1687
KOEL,285
URENDA,817
MACCABEE,212
NICITA,146
HENRYHAND,130
METRAS,263
REVELES,4233
SCHLERETH,500
CLADY,239
DAUK,171
KASSAR,282
YOUNGBLOM,118
RIEBER,502
KARPOWITZ,111
BEIG,104
THALKEN,192
VIRGIN,2315
MAHAFFEY,8079
BOROTA,127
KYRIAKAKIS,103
LAWMAN,319
CANRIGHT,252
SHERBAHN,124
DUFFICY,177
MYRTIL,408
ALTWIES,147
BULES,187
TOLLAR,107
CYWINSKI,361
REARDEN,711
SALOPEK,482
MARUSICH,267
DELAYO,183
VALOY,238
ELLENZ,133
SYMMANK,100
DOKE,912
SOBHI,108
MCSPIRIT,100
HEU,796
ESCHNER,175
KIMBERLING,1336
OBAYASHI,146
REDONDO,2276
HARDGRAVE,523
GOMBITA,102
BLOMGREN,1259
URIOSTE,1023
BENDT,364
GREGO,1126
GANI,460
BABENKO,200
PULPHUS,150
PARAISO,579
ZWOLAK,149
LIETCH,100
DIESS,122
MENICHELLI,102
ELLENA,403
KNOLLENBERG,393
ALEM,343
ZOBECK,119
RUTHENBECK,122
LAHA,261
BIALORUCKI,149
VIDRINE,3029
DIFAZIO,622
COLAVITO,772
CONWELL,3839
CZORA,116
DOBBELS,181
ESHAK,180
KAYLOR,5260
SUDDETH,1227
TRILLER,186
WARLING,200
POLTER,263
HERRALD,140
BERTALAN,240
HERNANDEZJUARE,113
VALLEZ,707
BETTNER,339
VIORATO,189
VANBEEK,2225
DUCHAM,113
GERTZEN,109
ANTOGNOLI,114
BUCHHORN,199
RICKHOFF,174
MARCHITELLI,229
LLANTO,131
QUINENE,110
WERGIN,370
QUILEZ,105
SALOMAN,154
LARGAESPADA,624
LIRIO,322
BARTEL,5568
SHORTMAN,334
NIFONG,745
YANEZ,25563
HATRICK,145
HEBARD,472
DISHMAN,5106
PFLEEGOR,251
MCCROY,519
HISTAND,164
HIMMELMAN,299
JONTZ,132
TOALONGO,108
COLL,2704
GLEISER,107
KOMARA,449
WHITTIER,2589
TENNER,995
GRILO,168
EASTBERG,113
ILARDI,534
BAGENSTOSE,113
FRAYSER,328
CRAUN,884
GOUDREAU,1405
TRI,576
CORRADETTI,254
OESTREICH,2212
DORNISCH,148
CLEVINGER,1348
HUSCHER,301
MOYNA,112
BARAYUGA,180
PALUSKA,208
WASHBURNE,329
CLAVIJO,1448
ELDER,29796
DELLERA,112
BAYRAKTAR,129
ESLEY,103
VALENCIC,195
WYSONG,2097
MORGON,240
JOSSELYN,617
GRABO,188
TESDAHL,180
HARDAKER,215
CRUMRINE,1494
NAGA,145
PYLE,15180
KISSACK,407
LITZKOW,107
DUFORD,572
TUE,167
LAUNDER,340
BILLGER,126
ALLESHOUSE,210
KARA,1308
GOSLING,681
CIEPLINSKI,181
TRIBUIANI,103
CATABAY,271
KIZITO,102
DILLIN,440
BASWELL,746
DOHONEY,293
SCIARRONE,216
TIPPING,535
SAVOR,107
JANDHYALA,170
BLOOM,24081
PEARSON,101836
ARNBERG,129
CORTELL,127
DROZDZ,224
WILGENBUSCH,199
MIGNOGNA,686
KYAW,858
ELLICOTT,403
BURRUSS,1839
EITER,158
SHORETTE,326
DERROUGH,158
DELASBOUR,167
UPADHYAYA,642
KOBASHI,102
LUKASIEWICZ,741
YASKO,319
ZICAFOOSE,116
WESTLAND,411
NIEDERKORN,323
DAFLER,191
GAVULA,216
BITGOOD,180
ANDRAOS,156
CHATTERS,216
NIZER,127
AMARILLO,192
SPREITZER,668
HORWOOD,204
MCEVOY,5713
KODER,351
OLS,221
MALPASS,1488
ASCHIM,118
KHAMVONGSA,484
ROCHEFORD,297
MARKO,2701
CONTA,133
ZECCARDI,115
GIDEONS,186
BEAVAN,234
SANTALLA,147
LILEK,109
LEGREE,760
LOUGHREY,827
HUGGHINS,195
MAGALIS,105
FRUSHER,103
WORTHINGTON,14452
LEGLEITER,276
OLUFSON,151
WITTMAN,4739
BABBIE,289
STRAMPE,144
GAHLER,190
JONA,131
LESSMAN,1130
NAYYAR,639
DOLBIN,164
KLONOSKI,104
HEPFNER,146
ZANGARO,135
LALIC,264
BEAZ,127
HOUGHTLING,203
TAMKIN,184
STERNIK,103
MARINICH,232
BARRALE,201
GEERKEN,105
HAVERCAMP,113
WERTZBERGER,595
CELIZ,242
POLINSKY,541
GREIS,425
BANDERA,875
DUSS,195
BARRO,693
KOTLYAR,481
WOJNAROWICZ,127
NITZEL,427
RAVERA,235
PUYLEART,131
YAPP,542
TAKENAKA,412
GRANIELA,114
PULLIN,2581
MULRENIN,190
VELLENGA,209
ZAJKOWSKI,531
CABUTO,196
ARMAGNO,118
ZULPO,123
VANHOVEN,395
GUYOTTE,153
JHALA,153
STAAL,555
NESE,376
CANEVA,135
KAEMMER,140
SETARO,490
BLUMENTRITT,146
DUBRUL,154
SLYE,1184
JAMEL,145
BIRKHIMER,419
KWEKEL,104
FRIDKIN,108
STARN,486
IRONSIDE,603
ACHBERGER,119
ROUS,319
DEVENUTO,178
LAFLEN,155
BRAL,172
HODDE,420
BERDINE,537
BARENG,320
BATT,3622
YETTAW,128
CARBALLIDO,258
CAMPS,1070
RUEGER,605
LOUDERBACK,1218
MALABANAN,532
MAZENKO,131
RAUGUST,204
OWNBY,2026
LATHIM,164
DELHOMME,361
BRUINSMA,727
RHINIER,122
STEINHARDT,774
MOSHOLDER,329
IDRIS,964
NEESER,301
KOPATICH,139
ATTIX,144
HOLLINGTON,240
ROETTELE,113
INLOW,1075
HOCKENBERY,140
OXLAJ,509
HITZFELD,101
PRAZAK,484
HUNDHAUSEN,110
KOCAK,619
FLIFLET,152
BURELISON,117
RENALDO,467
SHANEYFELT,875
CAHEN,131
GOTWALT,409
HADJIS,135
CHACONAS,319
FAYYAZ,286
HUDNELL,730
VANDENHOUTEN,262
DECONCINI,159
TASSARA,131
GANELES,107
SEIGHMAN,204
BLOMDAHL,178
FALKENRATH,124
LOUTH,504
SOINE,278
GHAHREMANI,173
CRUBAUGH,337
BRINES,440
VANDEMERWE,111
MANCERA,2424
MAPEL,622
MCALEE,148
FRUENDT,173
BOTTCHER,673
ALDREDGE,696
PILARZ,111
DETRAY,211
RON,1246
ZAUG,155
KOCIENSKI,117
MCDERMOTT,30528
CHAPLIN,6513
OSEI,1868
PENNINO,494
GROSSEN,348
DUNNOM,112
BARNIDGE,131
KAWELO,163
WHITEFIELD,1414
ALDARONDO,304
RIFFER,123
KEILING,110
PALACIOZ,107
LHOTA,158
LYDDON,232
HEIDEGGER,199
HOMRAN,112
CAVOLI,105
RAIMOND,182
BULEY,531
BLANSFIELD,174
KASSUBA,138
CARRIL,258
SIMMER,917
SCHIK,109
OROZCOGARCIA,128
BRANDAL,229
KEMMERLIN,280
MELLING,708
COLANDER,111
HALSEY,7619
BOUSHEE,131
FREIDMAN,198
NIEMINSKI,150
GOETTSCHE,283
STUMPP,395
DETZ,214
YUSCHAK,184
ZITT,159
TRUITT,9557
MEHRING,1027
ZABKA,261
GRZENDA,121
KADAN,138
PAIS,632
NITURA,112
DILDA,197
RIVERAGOMEZ,127
FURRY,1639
HOCKE,142
HENSLIN,200
KONCZAK,249
HAGENSON,237
ARISPE,2108
CULLETON,397
EISENBREY,146
SZCZESNY,821
ESCHLIMAN,248
BUTTERBAUGH,844
STEFANAK,100
BUITRON,2075
MELARAGNI,122
RAMOSFLORES,124
MACAGBA,100
STRECKENBACH,106
AUBURN,193
GARMONG,109
MELAHN,279
PLASMAN,111
MARKLIN,247
CASERO,192
MONZ,107
GAYDON,283
MAGNAYE,207
MENOSKY,196
GERAGHTY,3465
MONTALVO,23454
MEZZELL,100
BIDLEMAN,275
MORGENSTEIN,105
WASEEM,497
RHEINGOLD,165
MANTANONA,243
KARLEY,151
FUGERE,806
PILESKI,173
KOCHUBEY,116
STATKUS,187
HOLDERER,110
MASCARI,977
OQUIST,386
TAMARI,130
BISCONER,125
AFGHANI,129
KAUSS,212
VANSLOOTEN,424
DUVA,857
FOURMAN,635
BLANKSHIP,186
CELY,279
DIGIOVANNI,4487
BAKLEY,409
KIPPHUT,101
KLARR,104
CORENA,115
BOOZEL,263
JANICK,412
MIZUTA,130
MUSCARO,117
KOCANDA,154
EMBS,177
WAREN,478
FREUDE,117
HEARTWELL,112
SUNDBERG,4181
PORTERIE,122
SADOWSKI,5965
PERITO,312
FLEIS,123
TILLICH,100
RIPPETH,143
JINEZ,180
KITCHEL,480
VITALES,202
OLMEDO,5768
MEADERS,891
THUESEN,262
BEATO,1404
BALAZ,184
DOMHOFF,145
HATLEN,160
FLORVIL,221
LOTTIE,388
CHAMMAS,274
RALLIS,542
KHUT,148
VICTORIA,6989
ARGOT,132
SCHOVAJSA,111
VAISHNAV,219
WELLINGHOFF,222
NOOL,129
MCJILTON,227
MESSETT,111
DARMAWAN,134
STROCCHIA,131
NEIER,341
PENUELA,399
TRUSSONI,140
TIONGSON,667
ZANOTTI,697
LIEKHUS,148
DELPRIORE,646
MCCARRA,154
FODERA,509
GLASBERG,141
KHO,1063
SPOLLEN,135
INFANTE,11102
HADL,137
ZOPPI,252
PHERNETTON,184
OBANA,202
ABDELAAL,260
PERISHO,288
DAMBROSIA,655
GILLISS,289
HUBERMAN,222
CORNEJO,17591
KOLESZAR,293
KUERTH,107
SISOLAK,212
JANOSKY,339
GUTIERREC,111
ARGENTINO,163
WETHERILL,374
MCCLAMROCH,201
BAADE,876
GEBRE,755
GETTEMEIER,100
ORTIZRIVERA,263
DUCHAINE,517
MILLHEIM,265
SARTORIO,223
EAGLESTAR,114
GAYE,1616
DUS,175
HESTING,103
FEUERSTEIN,1478
DVORSKY,442
GEESAMAN,704
PELAYO,8402
BOOSINGER,201
CAPPY,185
TUURI,139
BERNADINO,151
SCHLAU,282
BIRRUETA,621
SUMMONS,359
QUATRARO,108
KARDARAS,113
ULLMANN,1034
CRONON,176
DAYHUFF,364
KINCAID,18075
GETTEL,546
FREDDIE,242
MENTELE,247
SHILLIDAY,114
MANAOIS,471
RHODEHAMEL,184
SCHILL,2923
DEIDA,335
HUNINGHAKE,112
BOSTIAN,968
KANAMORI,117
LUNTZ,241
LAZANSKY,110
HILVERS,225
DHAMI,711
COZZIE,192
KINES,685
AVIZA,101
TIPPERY,325
BOREM,173
KHEAV,154
NESTELL,276
HEINIS,147
KADUK,109
NUSSMAN,170
RUEHLEN,137
ALLRICH,122
SAMLALL,118
RUMBLE,1851
BRUCKNER,2666
KIRKENDALL,2914
WISENBAKER,555
PATAT,218
TOPPER,2720
SURYA,170
LAK,239
ASGHARI,143
BEHA,228
SCHILMOELLER,117
ASHWAY,107
DECOSTER,1084
KURAS,801
KOFAHL,210
PALIWODA,274
LUCKA,143
MONTEMAYOR,8106
SUMMEY,2281
TIMES,504
ARSHAD,1588
YANOSKY,167
PUNCHES,405
NEVEAUX,166
SPICHER,1159
FELSON,153
NIKOLOPOULOS,277
WALAWENDER,203
KISH,8725
GOATEE,120
FRANCIOS,214
MICOU,200
MCKEAGE,301
REMPE,1276
TEP,846
GUNDERMAN,906
SIPLEY,167
RANER,243
BEHARIE,106
BRONSTON,326
MAROUSEK,259
CUARA,241
MCCULLUM,3302
FATHEREE,635
ODEAR,144
WITTMIER,119
TLATENCHI,608
THOROUGHMAN,413
SUEVER,219
MISEK,301
PERSAK,132
DEWIT,919
PARCIAK,132
ALCALAN,125
MASINGALE,333
BUCHANNON,537
URY,435
ALENCAR,219
BAREMORE,181
BODDIE,3706
POOLER,3146
CRAVATT,205
DRITZ,130
BERY,186
BOBACK,471
MCGHAN,382
MARCHELL,166
HOHIMER,313
MATANANE,182
SICKAFOOSE,263
TYCE,187
MUTHYALA,163
BLUMBERG,3185
SNARSKI,551
RUDGERS,109
WISSINGER,732
DERNER,357
KOPITZKE,283
ESCARENO,3079
KARNEHM,113
DELFORGE,141
KORTAS,275
YENTZER,174
DUBINA,255
KEMPSON,380
KILES,150
KOHRING,304
FORSEY,384
TAIPE,105
MELICK,1092
UPTAGRAFFT,158
WITTEL,133
PEDRETTI,624
FAVER,624
DEMASTES,106
VECCHIOLLA,123
STAUTS,126
ROBBERTS,255
BOARDWINE,502
KUYLEN,142
MANGANIELLO,769
PRAINO,263
BUSHUE,334
FLORESHERNANDE,526
TJAN,141
LESLEY,2925
POPOVITS,138
KREUZBURG,101
CHAMBLEE,3263
CRAIGMYLE,240
ULAND,220
SANDEEN,598
DEPIERRO,418
HERMOSILLA,214
BERGDORF,238
UTH,179
BARANDIARAN,122
WEIKERT,1052
VAINISI,104
SCIALDONE,465
SOHI,378
VERELLEN,350
LAFOREST,1977
MCCULLAH,848
RAHAM,106
HALTON,1510
MONTAGUE,11258
ROEUN,382
TEXADA,276
LIPITZ,105
ESCORZA,515
DICAPRIO,671
SCHUBLE,117
PENEGUY,106
EIDENIER,112
ALTERMAN,727
BRESETT,435
ZAHM,888
ARDILA,912
KASTNING,306
MAJERCIK,164
KLAPHAKE,410
LIDGARD,173
VONMINDEN,168
ROCHLITZ,210
DILAN,249
DEPTULA,860
DEEMER,2642
KALUGIN,260
NEWLAND,7491
CINICOLA,129
MELES,172
DESMEDT,154
SCHLECHTER,482
SOKOLA,111
MURK,285
SCHINSKE,109
FAUPEL,358
PREWIT,136
HODGE,52920
HURLEBAUS,124
SCHACHTER,1226
PEDERSEN,20135
DUTEAU,167
DUVERGE,492
OREJUDOS,104
PUCCIO,2487
DAHME,203
COVA,461
VALINSKI,196
OELFKE,300
SHEMANSKY,141
HEILEMANN,109
KRONSCHNABEL,158
STUPPY,228
BOYENGA,107
KAPILA,246
ALABRE,185
CACCHIONE,378
BAECHLE,461
AMAZEEN,155
MASKA,318
ATTAWAY,3534
KENNIS,310
KRONEBUSCH,286
WAESCHE,106
ENGELHAUPT,291
PUTKA,112
NIENDORF,171
LIFLAND,112
CATHERWOOD,317
AHRENDT,1063
PORRETT,106
FUZI,148
TURNMIRE,766
FASSINGER,173
URBAUER,126
KANZ,482
MCJIMSEY,153
LILLICH,447
POLLIN,216
MATRAS,256
ESTUS,398
JASKIEWICZ,725
UBILLUS,249
CLENDENNEN,355
HSIAO,2666
SCHUUR,463
SCOMA,442
ALESANDRO,104
PROCKNOW,247
AIDALA,143
PEROZO,290
MUSTACCHIO,172
BIRKMAN,136
SPONABLE,233
ECKEL,2453
KOFROTH,122
SETTER,820
HUIJON,133
MUNDHENK,254
YEAW,276
MCKENNEY,7265
KIEBER,122
BUBENIK,213
POANDL,108
NEISER,266
MIKSA,235
JAKAB,487
GARBS,165
DUNCKER,184
BALANI,252
BLAU,2965
SCHNAKENBERG,520
STIEMKE,214
GUST,3362
PROCACCINI,654
DUBIL,109
PINIZZOTTO,220
TUCCITTO,172
KOUYOUMJIAN,189
NUAM,141
TESONE,222
KRASOVEC,171
GILLUM,5060
BEEM,1928
FURER,340
ATTON,171
CRUTTENDEN,117
KAZAZIAN,149
PASRICHA,154
HOPPERSTAD,163
DEDRICK,2384
HEDDIN,106
SCHOENEMANN,330
BORENSTEIN,986
GAYHEART,1449
WESTMORELAND,10399
RECHNER,306
HANSELMAN,1872
GINGRICH,3515
ATIENZA,1777
WEPPNER,206
THOUIN,171
GUETTER,261
MAZZARA,739
NAVOR,326
TAUANUU,220
ZUZAK,134
HODKIEWICZ,191
ARION,150
ANDREONE,122
MALKOFF,100
SIUDA,298
NEWMANN,323
CORDICE,136
SORK,147
LECKNER,300
EICHMILLER,162
EUHUS,105
HENICKE,103
SWOFFORD,1948
WISLER,1058
ESTELLE,1793
HOAGLAND,6335
BUNTE,543
EMMERTON,101
SQUIREWELL,311
GROSKY,115
HERRERASANCHEZ,133
NIEBLAS,1177
LIRANZO,1031
MOLIN,784
WOOLUMS,693
VUYLSTEKE,212
BRINKMEYER,796
GARBIS,183
MOSCONI,373
FRAIOLI,529
DESDUNES,152
GALDEANO,133
INGERSOLL,6388
PENNAY,107
CORBAT,221
MCKEONE,477
KATHMAN,608
HENRIQUES,2857
KOSTELECKY,748
SIGMAN,3942
SULFRIDGE,299
REGOLI,203
ZSCHOCHE,133
BILOT,103
VOLENEC,143
GEARE,131
DELPH,2228
CAFFEE,1491
BLADECKI,160
MENZO,111
REYHER,349
PODOSEK,119
HOCKENSON,125
BUMAN,355
SELECKY,141
WERSTLER,342
OWINO,151
NUNEZLOPEZ,159
MCCONNACHIE,250
QUEIROGA,123
HOLDGATE,126
ZANGERLE,172
PILOTTE,509
BANDIN,250
MIEREZ,106
HUSTING,140
PEREZCASTRO,216
COOGLER,407
AIDA,140
PEDRI,166
FILLMAN,1230
LYTCH,238
TATTA,182
SALLOUM,842
PURKETT,208
HAKIMIAN,638
STEWARDSON,270
FAZEKAS,1504
BARLAS,358
ARZUAGA,665
KORALEWSKI,328
OLADOKUN,120
SILFEN,128
CROSWELL,940
BELDIN,357
NEIMEISTER,101
DJORDJEVIC,553
RICHADSON,110
DALRYMPLE,6843
RAHRIG,415
GOINGS,3741
BAUREIS,103
HABEL,1611
FARMAN,554
DEVEGA,381
RIECKMAN,110
HABERKAMP,182
ITHIER,232
KAMBEITZ,187
GANA,422
GOODKIND,181
MEICHER,105
GONOS,205
MCCULLOR,119
KASUBOSKI,222
LOUNG,158
HUBB,156
JAMEEL,378
PASTUSZAK,131
WAISMAN,145
CAGE,5372
GAUDIN,1194
TAGAWA,364
ROYA,180
STAPELMAN,107
FOLEY,51865
COUNTER,869
MALMSTEN,164
MOERMAN,317
SCHWARTZBAUER,272
CARNI,111
CRAUMER,108
PITTZ,181
HOPKE,476
EKKEL,101
CLUCKEY,379
GOSHAY,403
ZARING,550
GUTTING,484
SLINKARD,1301
BINI,364
TOMAKA,201
MILBERG,304
BROCKBERG,155
WEPPLER,325
LIVENGOOD,4935
DEFILIPPIS,1313
JURASIN,136
IFFT,374
STAUP,490
SMUTZ,297
HUTMACHER,438
REGAR,128
LEDWIG,209
DZIELAK,187
BHARUCHA,322
KALK,573
ONEIDA,122
BACLAAN,109
NIEDERMEYER,624
BURSHTEYN,133
PONZETTI,116
ANDRASIK,133
GONSMAN,140
GAMBS,174
GAIER,887
NORWALK,163
NIBARGER,322
SAQUIC,390
LESPINASSE,281
JEZIORSKI,606
TAMONDONG,355
FASTWOLF,103
WEYGANDT,662
SCHARNBERG,167
COPPO,196
COFSKY,164
JANZEN,3072
LUGAR,883
ABSI,113
BAUMLE,113
CRISTALLO,124
BRANDENBERGER,742
ESCARTIN,161
DUPUIS,8179
ODNEAL,514
BLOINK,137
BELON,175
TRAFICANTE,570
STOUDMIRE,334
SPRAKER,745
COTA,11554
CABATINGAN,147
NAPALAN,101
BUL,133
WERDA,235
MANSION,194
AMARANDO,100
EJIOGU,171
OCHOTORENA,250
BAZUIN,108
MLINARCIK,121
ABDELNABY,122
FRACCHIA,182
BAZA,1068
BRINING,359
GEMELLARO,116
KANERIA,131
TRAFICANTI,154
COFIELD,5319
ARREVALO,103
LUMANLAN,165
SIGOURNEY,238
VELU,126
SARDINAS,1091
CLAYBROOKS,769
BENNAGE,268
LOTHERT,145
RITTENBERG,392
KOLTA,148
STISO,135
NEWBRAUGH,123
REHILL,237
HUSARY,125
BALI,484
GARDENOUR,109
SCHABOWSKI,105
RYBSKI,202
LOTTINVILLE,101
RATTLE,121
HARDWICKE,280
TURRIN,195
CORPRON,143
MECKEL,460
HOREJS,186
SACKENHEIM,118
LUFRANO,175
LACOUTURE,479
REHNER,172
BURROUGH,1192
SCHLOSSMAN,233
SAMSON,11123
STARCEVIC,270
COLATRUGLIO,138
SHONEBARGER,146
SITER,119
MEATTE,118
MATTICK,381
BOBAK,806
SUCKLING,123
BOCIAN,511
SAXE,1776
GJONI,329
MAREDIA,664
USS,125
BLAGBURN,220
VLASAK,822
DISESSA,158
AUDITORE,174
FECHTER,831
NOELKE,286
BARNHOUSE,1797
HOFFROGGE,115
DATA,342
CHEESBRO,149
LAZURE,207
KEEBLER,1485
HEUBLEIN,132
KANNAN,1553
ISZLER,263
KERTZ,521
PERSICK,205
FALKENBERRY,174
LEDNICKY,180
MCCARY,2635
WHITENTON,203
RYALL,771
ROHLMEIER,103
WINWARD,951
VANEPS,355
CRUZMENDEZ,167
KOHMAN,313
LATELY,175
LINDSLY,153
PAPANEK,146
MASINO,837
BOOTES,182
FASMAN,108
HAGIWARA,227
TROXCLAIR,304
COWSERT,897
HUCKABY,4723
MINEVICH,135
LASER,748
ARUNACHALAM,439
GAWINSKI,103
EIGSTI,345
TACCHI,116
GACKLE,274
STOPCZYNSKI,249
DEAVERS,1732
PUNJANI,223
BAFFORD,321
OUTING,415
VIDITO,205
HENGSTLER,185
PAYETTE,1265
VANDERWAL,1293
GOLDHIRSCH,203
OBENAUER,328
COSS,4156
RENARD,2269
CASSENS,709
KANTOWSKI,143
ABEY,243
SEABREASE,131
HESSEE,110
VELORIA,228
CORDER,6887
RONDINELLI,614
YANKUS,180
WESTERDALE,203
SANMARTIN,2121
LARA,83067
MOORMAN,7399
GABON,104
YONALLY,121
CORIA,5625
STOLZENBURG,268
MINDA,279
DEVIA,235
RABSATT,190
KANAE,233
MORCILLO,128
HODOS,137
MARYMAN,104
HIGHET,167
VERARDO,135
KORDECKI,163
JENNA,121
LARON,171
PARNHAM,213
VOLKMER,499
FRAIRE,4601
SABAR,100
JABUSCH,120
BIGDA,229
CORRALEJO,538
STLUCE,117
KORKOWSKI,281
PUENTES,7528
NEGLIA,640
HAYMANS,199
MIANO,1643
DANIELAK,268
STARTS,100
GONZALES,214758
GUGGINO,259
EZZELLE,100
DOHLMAN,192
NEIBERGER,235
CURZI,169
PRADIER,139
YORDAN,175
TIRY,163
YALDOO,155
SEMELKA,103
CHIOCCA,185
BRANDSTROM,154
GLOWIAK,101
BENNISON,405
LANDERS,19144
LISSON,217
BAUBLITZ,791
LIENING,245
MEIXELSPERGER,113
VASILCHENKO,131
GOCHMAN,112
MAHGOUB,173
MCBURNEY,1988
GORMLY,364
VANBEVER,124
HURNDON,199
BOHR,1779
ZIMMERMAN,83265
FOLCARELLI,126
IACOB,151
NAGAMATSU,108
BOSSCHER,309
MATAUTIA,304
MARFATIA,168
MARCHESKI,153
VITALO,153
KNIGHTLY,506
DEB,696
KUDIRKA,157
FATHI,483
NUMA,376
MONKRES,106
STAUFF,365
VANVORST,508
HELSER,493
